,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__alpha,param_mlp__batch_size,param_mlp__early_stopping,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
22,0.7433383464813232,0.1582437394155861,0.005255126953125,8.95006451983339e-05,0.01,100,True,"(50, 50)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'adaptive'}",0.540650406504065,0.5650406504065041,0.573170731707317,0.4796747967479675,0.5365853658536586,0.5390243902439024,0.03278348805472512,34
23,0.7300944805145264,0.15656831726904086,0.005263328552246094,8.117345596173699e-05,0.01,100,True,"(50, 50)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'invscaling'}",0.540650406504065,0.5650406504065041,0.573170731707317,0.4796747967479675,0.5365853658536586,0.5390243902439024,0.03278348805472512,34
24,1.005703592300415,0.12602408287362063,0.00571589469909668,8.052343880859576e-05,0.01,100,True,"(75, 75)",constant,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'constant'}",0.5365853658536586,0.573170731707317,0.556910569105691,0.516260162601626,0.5284552845528455,0.5422764227642276,0.02034145691576715,13
25,1.0120812892913817,0.11325908396478777,0.005856370925903321,0.00024635045916062147,0.01,100,True,"(75, 75)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'adaptive'}",0.5365853658536586,0.573170731707317,0.556910569105691,0.516260162601626,0.5284552845528455,0.5422764227642276,0.02034145691576715,13
26,0.9768756866455078,0.09669429727189949,0.005412578582763672,0.00024050585694509436,0.01,100,True,"(75, 75)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': True, 'mlp__hidden_layer_sizes': (75, 75), 'mlp__learning_rate': 'invscaling'}",0.5365853658536586,0.573170731707317,0.556910569105691,0.516260162601626,0.5284552845528455,0.5422764227642276,0.02034145691576715,13
27,7.270536279678344,0.05132806248246582,0.004958629608154297,0.0006384057500825928,0.01,100,False,"(25, 25)",constant,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'constant'}",0.5121951219512195,0.556910569105691,0.5609756097560976,0.4959349593495935,0.532520325203252,0.5317073170731706,0.02511129302679757,58
28,7.271125936508179,0.02628149785972515,0.004694557189941407,0.00014721505337939275,0.01,100,False,"(25, 25)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'adaptive'}",0.5121951219512195,0.556910569105691,0.5609756097560976,0.4959349593495935,0.532520325203252,0.5317073170731706,0.02511129302679757,58
29,7.341396045684815,0.044399375579384434,0.004874277114868164,0.00012439943973823275,0.01,100,False,"(25, 25)",invscaling,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (25, 25), 'mlp__learning_rate': 'invscaling'}",0.5121951219512195,0.556910569105691,0.5609756097560976,0.4959349593495935,0.532520325203252,0.5317073170731706,0.02511129302679757,58
30,9.180633735656738,0.21241262802654787,0.005551290512084961,0.0009459733863864409,0.01,100,False,"(50, 50)",constant,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant'}",0.5650406504065041,0.540650406504065,0.5528455284552846,0.5040650406504065,0.508130081300813,0.5341463414634147,0.024199798481523933,43
31,9.391637516021728,0.10482580050826709,0.005460166931152343,0.0005244709034438174,0.01,100,False,"(50, 50)",adaptive,"{'mlp__alpha': 0.01, 'mlp__batch_size': 100, 'mlp__early_stopping': False, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'adaptive'}",0.5650406504065041,0.540650406504065,0.5528455284552846,0.5040650406504065,0.508130081300813,0.5341463414634147,0.024199798481523933,43
