,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
31,3.101627016067505,0.5095277117020639,0.00538339614868164,0.0012103086028497309,logistic,0.01,50,"(100, 100)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
32,7.920049715042114,1.5436376643910865,0.005369329452514648,0.0011995162866602997,logistic,0.01,50,"(100, 100)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.47560975609756095,0.44715447154471544,0.5040650406504065,0.43902439024390244,0.4715447154471545,0.46747967479674796,0.02299534247761129,610
33,3.8108633041381834,0.4697638134986498,0.005813074111938476,0.001196438777490428,logistic,0.01,50,"(100, 100)",invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",0.5040650406504065,0.5365853658536586,0.508130081300813,0.4796747967479675,0.516260162601626,0.5089430894308943,0.018432169184966894,397
34,1.1064180374145507,0.17219956507568754,0.005059242248535156,0.0010348144185586368,logistic,0.01,50,"(100, 100)",invscaling,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
35,8.903217887878418,1.6696207906300164,0.0059397220611572266,0.0012634727106059234,logistic,0.01,50,"(100, 100)",invscaling,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (100, 100), 'learning_rate': 'invscaling', 'solver': 'adam'}",0.47560975609756095,0.44715447154471544,0.5040650406504065,0.43902439024390244,0.4715447154471545,0.46747967479674796,0.02299534247761129,610
36,12.302815103530884,2.4082776464709506,0.009974193572998048,0.0026502622353508326,logistic,0.01,50,"(200, 200)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (200, 200), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.483739837398374,0.5203252032520326,0.47560975609756095,0.4878048780487805,0.508130081300813,0.4951219512195122,0.01654226825152507,484
37,1.8119064807891845,0.32030733403839506,0.008634233474731445,0.0020102771703551362,logistic,0.01,50,"(200, 200)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (200, 200), 'learning_rate': 'constant', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
38,20.812911224365234,7.898674244435507,0.008136367797851563,0.0014649892665811375,logistic,0.01,50,"(200, 200)",constant,adam,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (200, 200), 'learning_rate': 'constant', 'solver': 'adam'}",0.4796747967479675,0.46747967479674796,0.524390243902439,0.45528455284552843,0.43902439024390244,0.47317073170731716,0.02892755589375155,586
39,13.298089599609375,1.1980550780633175,0.009660911560058594,0.0019105959512151322,logistic,0.01,50,"(200, 200)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (200, 200), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.483739837398374,0.5203252032520326,0.47560975609756095,0.4878048780487805,0.508130081300813,0.4951219512195122,0.01654226825152507,484
40,9.850466060638428,1.5097299145998269,0.010998058319091796,0.002545557506379488,logistic,0.01,50,"(200, 200)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.01, 'batch_size': 50, 'hidden_layer_sizes': (200, 200), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.23577235772357724,0.23170731707317074,0.23170731707317074,0.23170731707317074,0.23577235772357724,0.23333333333333334,0.0019914550754334755,803
