,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
247,0.9135085105895996,0.19953196261073983,0.0007637500762939453,0.00013574295166477195,tanh,0,100,15,adaptive,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
248,0.7524473667144775,0.1574061509587236,0.000760030746459961,0.00013857887071888023,tanh,0,100,15,adaptive,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
249,0.015012979507446289,0.0005886668180605922,0.0005774974822998046,1.1115932267824863e-05,tanh,0,100,15,invscaling,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
250,0.917500352859497,0.1926242076794832,0.0008032321929931641,0.0001386079582139905,tanh,0,100,15,invscaling,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.6625,0.66875,0.63125,0.65,0.68125,0.65875,0.017047727121232325,585
251,0.6819968223571777,0.1554279755383112,0.0006937026977539062,0.00015432343820658223,tanh,0,100,15,invscaling,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 100, 'hidden_layer_sizes': 15, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
252,0.017401361465454103,0.002091780469296333,0.0007154464721679688,9.348372724746174e-05,tanh,0,200,5,constant,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
253,0.5388089179992676,0.11295338578930793,0.0006895065307617188,0.00011459895983236814,tanh,0,200,5,constant,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
254,0.5848406791687012,0.12367226420632939,0.0006816387176513672,0.00011430394399605855,tanh,0,200,5,constant,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
255,0.012423181533813476,0.0009698921318806752,0.0005176544189453125,1.188501670728121e-05,tanh,0,200,5,adaptive,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
256,0.5343783378601075,0.10869167516757548,0.0006911277770996094,0.00012356169316297535,tanh,0,200,5,adaptive,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
257,0.5326218605041504,0.12802515840677886,0.0006380558013916015,0.00014124826161155478,tanh,0,200,5,adaptive,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
258,0.01886329650878906,0.0014050353594724982,0.0007472991943359375,1.758462691261256e-05,tanh,0,200,5,invscaling,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
259,0.5390782356262207,0.10866170489338955,0.0006796836853027344,0.00011412013314988176,tanh,0,200,5,invscaling,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.25,0.25,0.25,0.25625,0.25625,0.25250000000000006,0.003061862178478962,619
260,0.5832075595855712,0.1239280480646534,0.0006812095642089843,0.00011888511449014988,tanh,0,200,5,invscaling,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 5, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
261,0.017226696014404297,0.0035421918826069264,0.0007084369659423828,0.00014736525662020444,tanh,0,200,8,constant,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 8, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
262,0.5631231784820556,0.11996319061333176,0.0007328987121582031,0.00011899690782711913,tanh,0,200,8,constant,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 8, 'learning_rate': 'constant', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
263,0.6127192497253418,0.12975188670368637,0.0007071971893310546,0.0001241532695949826,tanh,0,200,8,constant,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 8, 'learning_rate': 'constant', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
264,0.014356327056884766,0.0009675756490809186,0.0006796836853027344,0.00015141516283793705,tanh,0,200,8,adaptive,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 8, 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
265,0.5059402465820313,0.11462722651511405,0.0006621837615966797,0.00012745551295806156,tanh,0,200,8,adaptive,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 8, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
266,0.6620344161987305,0.10545408024594156,0.0007599830627441406,0.0001062793544962946,tanh,0,200,8,adaptive,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 8, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
267,0.013118886947631836,0.0006868477132878094,0.0005352973937988281,1.1797648989769956e-05,tanh,0,200,8,invscaling,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 8, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
268,0.516208553314209,0.11861532691252294,0.0006980419158935547,0.0001041844343010201,tanh,0,200,8,invscaling,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 8, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.025,0.03125,0.01875,0.01875,0.0,0.01875,0.010458250331675946,639
269,0.5571671485900879,0.12590002645985254,0.0006596565246582032,0.00012237376999064896,tanh,0,200,8,invscaling,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 8, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
270,0.020586347579956053,0.0005117951351657696,0.0008347511291503906,1.366901766985183e-05,tanh,0,200,10,constant,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 10, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
271,0.6271989822387696,0.10026744478644325,0.0007961273193359375,0.00013957133584327315,tanh,0,200,10,constant,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 10, 'learning_rate': 'constant', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
272,0.5742830753326416,0.1370225698234158,0.0006915092468261719,0.0001379605847815249,tanh,0,200,10,constant,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 10, 'learning_rate': 'constant', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
273,0.020495080947875978,0.0004569532900354512,0.0008021831512451172,1.631563680221886e-05,tanh,0,200,10,adaptive,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
274,0.5775541305541992,0.11646303236708644,0.0008172035217285156,0.00013104493228717904,tanh,0,200,10,adaptive,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
275,0.6209510803222656,0.13323388050655002,0.0007586956024169921,0.00010192001346354304,tanh,0,200,10,adaptive,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
276,0.014190101623535156,0.0011343140350305054,0.000543212890625,5.101489085672177e-06,tanh,0,200,10,invscaling,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 10, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
277,0.5812798976898194,0.12455072172763096,0.0007452011108398437,0.0001489664467074839,tanh,0,200,10,invscaling,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 10, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,623
278,0.6339377403259278,0.13027742314911236,0.0007067680358886719,0.00012251575231035818,tanh,0,200,10,invscaling,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 10, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
279,0.01846280097961426,0.003849280594798805,0.0006902694702148437,0.00014649981861859744,tanh,0,200,15,constant,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 15, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
280,0.5655838966369628,0.12475084119225567,0.0007265090942382812,0.00013899074391387714,tanh,0,200,15,constant,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 15, 'learning_rate': 'constant', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
281,0.7354093551635742,0.11346087333844213,0.00084228515625,0.00013048842033309553,tanh,0,200,15,constant,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 15, 'learning_rate': 'constant', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
282,0.014904546737670898,0.0006589654622949456,0.0006289482116699219,7.936796577534933e-05,tanh,0,200,15,adaptive,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 15, 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
283,0.5711317539215088,0.1390517708249282,0.0007248401641845703,0.00014264146632981492,tanh,0,200,15,adaptive,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 15, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
284,0.612938117980957,0.13741459210186793,0.0007647037506103516,0.00012117056134344896,tanh,0,200,15,adaptive,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 15, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
285,0.023192501068115233,0.0008550391192406028,0.0008739471435546875,2.8088744344327632e-05,tanh,0,200,15,invscaling,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 15, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
286,0.6743641853332519,0.10960663323688134,0.0008126735687255859,9.917623704136095e-05,tanh,0,200,15,invscaling,sgd,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 15, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.60625,0.56875,0.58125,0.6,0.6,0.5912499999999999,0.014031215200402267,589
287,0.6169756889343262,0.14148324768433493,0.0007192611694335938,0.0001305146420470035,tanh,0,200,15,invscaling,adam,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 200, 'hidden_layer_sizes': 15, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
288,0.019153642654418945,0.0012724772659229928,0.00078887939453125,2.5127734762316496e-05,tanh,0,auto,5,constant,lbfgs,"{'activation': 'tanh', 'alpha': 0, 'batch_size': 'auto', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
