,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
120,0.019420814514160157,0.00012532115136255887,0.00076904296875,3.267639484217036e-06,logistic,0.0001,100,8,adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
121,0.8482972145080566,0.1479171819554581,0.0006785869598388671,0.00012604154622171363,logistic,0.0001,100,8,adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
122,0.9012796401977539,0.17862914314366043,0.000689697265625,0.00011949794154632255,logistic,0.0001,100,8,adaptive,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
123,0.013312387466430663,0.0006706973452952476,0.0005083084106445312,8.870965509509245e-06,logistic,0.0001,100,8,invscaling,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'invscaling', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
124,0.8295215606689453,0.1477982560820301,0.0006740570068359375,0.00011668911629182733,logistic,0.0001,100,8,invscaling,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'invscaling', 'solver': 'sgd'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,643
125,0.8845567226409912,0.1975200844292848,0.000672006607055664,0.00010909327654202822,logistic,0.0001,100,8,invscaling,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 8, 'learning_rate': 'invscaling', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
126,0.011736822128295899,0.0005882611021686978,0.0005140304565429688,9.593792983977732e-06,logistic,0.0001,100,10,constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'constant', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
127,0.7564308166503906,0.18007002182491852,0.0006539821624755859,0.00011151660444671273,logistic,0.0001,100,10,constant,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'constant', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
128,0.9200480461120606,0.196438037847475,0.000688934326171875,0.0001235291363875911,logistic,0.0001,100,10,constant,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'constant', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
129,0.01302323341369629,0.0025110127424856302,0.0005613327026367188,9.671517765915509e-05,logistic,0.0001,100,10,adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
130,0.7433888435363769,0.1835859845872499,0.0006867408752441406,0.00012218337857690379,logistic,0.0001,100,10,adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
131,0.9770366191864014,0.19146006176075475,0.0008321285247802734,0.00017698371110834495,logistic,0.0001,100,10,adaptive,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'batch_size': 100, 'hidden_layer_sizes': 10, 'learning_rate': 'adaptive', 'solver': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
